start_timestamp,end_timestamp,marketprice,unit,country
2023-05-06 09:00:00,2023-05-06 10:00:00,74.42,Eur/MWh,de
2023-05-06 10:00:00,2023-05-06 11:00:00,71.02,Eur/MWh,de
2023-05-06 11:00:00,2023-05-06 12:00:00,55.75,Eur/MWh,de
2023-05-06 12:00:00,2023-05-06 13:00:00,50.0,Eur/MWh,de
2023-05-06 13:00:00,2023-05-06 14:00:00,63.16,Eur/MWh,de
2023-05-06 14:00:00,2023-05-06 15:00:00,74.64,Eur/MWh,de
2023-05-06 15:00:00,2023-05-06 16:00:00,90.3,Eur/MWh,de
2023-05-06 16:00:00,2023-05-06 17:00:00,102.7,Eur/MWh,de
2023-05-06 17:00:00,2023-05-06 18:00:00,108.05,Eur/MWh,de
2023-05-06 18:00:00,2023-05-06 19:00:00,111.81,Eur/MWh,de
2023-05-06 19:00:00,2023-05-06 20:00:00,108.71,Eur/MWh,de
2023-05-06 20:00:00,2023-05-06 21:00:00,103.12,Eur/MWh,de
2023-05-06 21:00:00,2023-05-06 22:00:00,92.38,Eur/MWh,de
2023-05-06 22:00:00,2023-05-06 23:00:00,92.65,Eur/MWh,de
2023-05-06 23:00:00,2023-05-07 00:00:00,86.17,Eur/MWh,de
2023-05-07 00:00:00,2023-05-07 01:00:00,82.66,Eur/MWh,de
2023-05-07 01:00:00,2023-05-07 02:00:00,83.51,Eur/MWh,de
2023-05-07 02:00:00,2023-05-07 03:00:00,82.94,Eur/MWh,de
2023-05-07 03:00:00,2023-05-07 04:00:00,84.07,Eur/MWh,de
2023-05-07 04:00:00,2023-05-07 05:00:00,83.14,Eur/MWh,de
2023-05-07 05:00:00,2023-05-07 06:00:00,81.87,Eur/MWh,de
2023-05-07 06:00:00,2023-05-07 07:00:00,75.87,Eur/MWh,de
2023-05-07 07:00:00,2023-05-07 08:00:00,67.6,Eur/MWh,de
2023-05-07 08:00:00,2023-05-07 09:00:00,33.9,Eur/MWh,de
2023-05-07 09:00:00,2023-05-07 10:00:00,5.09,Eur/MWh,de
2023-05-07 10:00:00,2023-05-07 11:00:00,-0.04,Eur/MWh,de
2023-05-07 11:00:00,2023-05-07 12:00:00,-0.99,Eur/MWh,de
2023-05-07 12:00:00,2023-05-07 13:00:00,-0.03,Eur/MWh,de
2023-05-07 13:00:00,2023-05-07 14:00:00,15.44,Eur/MWh,de
2023-05-07 14:00:00,2023-05-07 15:00:00,56.62,Eur/MWh,de
2023-05-07 15:00:00,2023-05-07 16:00:00,75.97,Eur/MWh,de
2023-05-07 16:00:00,2023-05-07 17:00:00,94.94,Eur/MWh,de
2023-05-07 17:00:00,2023-05-07 18:00:00,99.36,Eur/MWh,de
2023-05-07 18:00:00,2023-05-07 19:00:00,106.45,Eur/MWh,de
2023-05-07 19:00:00,2023-05-07 20:00:00,105.02,Eur/MWh,de
2023-05-07 20:00:00,2023-05-07 21:00:00,99.3,Eur/MWh,de
2023-05-07 21:00:00,2023-05-07 22:00:00,96.07,Eur/MWh,de
2023-05-07 22:00:00,2023-05-07 23:00:00,85.92,Eur/MWh,de
2023-05-07 23:00:00,2023-05-08 00:00:00,83.93,Eur/MWh,de
2023-05-08 00:00:00,2023-05-08 01:00:00,83.78,Eur/MWh,de
2023-05-08 01:00:00,2023-05-08 02:00:00,83.13,Eur/MWh,de
2023-05-08 02:00:00,2023-05-08 03:00:00,84.09,Eur/MWh,de
2023-05-08 03:00:00,2023-05-08 04:00:00,90.91,Eur/MWh,de
2023-05-08 04:00:00,2023-05-08 05:00:00,104.12,Eur/MWh,de
2023-05-08 05:00:00,2023-05-08 06:00:00,119.45,Eur/MWh,de
2023-05-08 06:00:00,2023-05-08 07:00:00,110.97,Eur/MWh,de
2023-05-08 07:00:00,2023-05-08 08:00:00,100.01,Eur/MWh,de
2023-05-08 08:00:00,2023-05-08 09:00:00,91.83,Eur/MWh,de
2023-05-08 09:00:00,2023-05-08 10:00:00,81.64,Eur/MWh,de
2023-05-08 10:00:00,2023-05-08 11:00:00,80.41,Eur/MWh,de
2023-05-08 11:00:00,2023-05-08 12:00:00,74.32,Eur/MWh,de
2023-05-08 12:00:00,2023-05-08 13:00:00,74.09,Eur/MWh,de
2023-05-08 13:00:00,2023-05-08 14:00:00,78.0,Eur/MWh,de
2023-05-08 14:00:00,2023-05-08 15:00:00,84.01,Eur/MWh,de
2023-05-08 15:00:00,2023-05-08 16:00:00,97.05,Eur/MWh,de
2023-05-08 16:00:00,2023-05-08 17:00:00,110.04,Eur/MWh,de
2023-05-08 17:00:00,2023-05-08 18:00:00,132.9,Eur/MWh,de
2023-05-08 18:00:00,2023-05-08 19:00:00,128.41,Eur/MWh,de
2023-05-08 19:00:00,2023-05-08 20:00:00,121.99,Eur/MWh,de
2023-05-08 20:00:00,2023-05-08 21:00:00,112.56,Eur/MWh,de
2023-05-08 21:00:00,2023-05-08 22:00:00,99.38,Eur/MWh,de
2023-05-08 22:00:00,2023-05-08 23:00:00,95.96,Eur/MWh,de
2023-05-08 23:00:00,2023-05-09 00:00:00,87.52,Eur/MWh,de
2023-05-09 00:00:00,2023-05-09 01:00:00,84.6,Eur/MWh,de
2023-05-09 01:00:00,2023-05-09 02:00:00,84.17,Eur/MWh,de
2023-05-09 02:00:00,2023-05-09 03:00:00,85.25,Eur/MWh,de
2023-05-09 03:00:00,2023-05-09 04:00:00,92.45,Eur/MWh,de
2023-05-09 04:00:00,2023-05-09 05:00:00,111.58,Eur/MWh,de
2023-05-09 05:00:00,2023-05-09 06:00:00,121.0,Eur/MWh,de
2023-05-09 06:00:00,2023-05-09 07:00:00,117.88,Eur/MWh,de
2023-05-09 07:00:00,2023-05-09 08:00:00,104.96,Eur/MWh,de
2023-05-09 08:00:00,2023-05-09 09:00:00,88.84,Eur/MWh,de
2023-05-09 09:00:00,2023-05-09 10:00:00,70.95,Eur/MWh,de
2023-05-09 10:00:00,2023-05-09 11:00:00,65.76,Eur/MWh,de
2023-05-09 11:00:00,2023-05-09 12:00:00,61.91,Eur/MWh,de
2023-05-09 12:00:00,2023-05-09 13:00:00,68.29,Eur/MWh,de
2023-05-09 13:00:00,2023-05-09 14:00:00,80.8,Eur/MWh,de
2023-05-09 14:00:00,2023-05-09 15:00:00,84.44,Eur/MWh,de
2023-05-09 15:00:00,2023-05-09 16:00:00,100.06,Eur/MWh,de
2023-05-09 16:00:00,2023-05-09 17:00:00,116.34,Eur/MWh,de
2023-05-09 17:00:00,2023-05-09 18:00:00,121.93,Eur/MWh,de
2023-05-09 18:00:00,2023-05-09 19:00:00,121.05,Eur/MWh,de
2023-05-09 19:00:00,2023-05-09 20:00:00,110.97,Eur/MWh,de
2023-05-09 20:00:00,2023-05-09 21:00:00,104.67,Eur/MWh,de
2023-05-09 21:00:00,2023-05-09 22:00:00,89.93,Eur/MWh,de
2023-05-09 22:00:00,2023-05-09 23:00:00,94.79,Eur/MWh,de
2023-05-09 23:00:00,2023-05-10 00:00:00,90.05,Eur/MWh,de
2023-05-10 00:00:00,2023-05-10 01:00:00,88.38,Eur/MWh,de
2023-05-10 01:00:00,2023-05-10 02:00:00,86.19,Eur/MWh,de
2023-05-10 02:00:00,2023-05-10 03:00:00,88.39,Eur/MWh,de
2023-05-10 03:00:00,2023-05-10 04:00:00,90.18,Eur/MWh,de
2023-05-10 04:00:00,2023-05-10 05:00:00,107.57,Eur/MWh,de
2023-05-10 05:00:00,2023-05-10 06:00:00,120.6,Eur/MWh,de
2023-05-10 06:00:00,2023-05-10 07:00:00,133.0,Eur/MWh,de
2023-05-10 07:00:00,2023-05-10 08:00:00,110.22,Eur/MWh,de
2023-05-10 08:00:00,2023-05-10 09:00:00,105.89,Eur/MWh,de
2023-05-10 09:00:00,2023-05-10 10:00:00,100.94,Eur/MWh,de
2023-05-10 10:00:00,2023-05-10 11:00:00,96.83,Eur/MWh,de
2023-05-10 11:00:00,2023-05-10 12:00:00,92.91,Eur/MWh,de
2023-05-10 12:00:00,2023-05-10 13:00:00,91.72,Eur/MWh,de
2023-05-10 13:00:00,2023-05-10 14:00:00,96.3,Eur/MWh,de
2023-05-10 14:00:00,2023-05-10 15:00:00,107.92,Eur/MWh,de
2023-05-10 15:00:00,2023-05-10 16:00:00,117.48,Eur/MWh,de
2023-05-10 16:00:00,2023-05-10 17:00:00,120.39,Eur/MWh,de
2023-05-10 17:00:00,2023-05-10 18:00:00,140.38,Eur/MWh,de
2023-05-10 18:00:00,2023-05-10 19:00:00,147.49,Eur/MWh,de
2023-05-10 19:00:00,2023-05-10 20:00:00,134.4,Eur/MWh,de
2023-05-10 20:00:00,2023-05-10 21:00:00,117.59,Eur/MWh,de
2023-05-10 21:00:00,2023-05-10 22:00:00,109.84,Eur/MWh,de
2023-05-10 22:00:00,2023-05-10 23:00:00,100.0,Eur/MWh,de
2023-05-10 23:00:00,2023-05-11 00:00:00,96.94,Eur/MWh,de
2023-05-11 00:00:00,2023-05-11 01:00:00,96.0,Eur/MWh,de
2023-05-11 01:00:00,2023-05-11 02:00:00,97.28,Eur/MWh,de
2023-05-11 02:00:00,2023-05-11 03:00:00,97.9,Eur/MWh,de
2023-05-11 03:00:00,2023-05-11 04:00:00,104.23,Eur/MWh,de
2023-05-11 04:00:00,2023-05-11 05:00:00,121.11,Eur/MWh,de
2023-05-11 05:00:00,2023-05-11 06:00:00,148.33,Eur/MWh,de
2023-05-11 06:00:00,2023-05-11 07:00:00,167.78,Eur/MWh,de
2023-05-11 07:00:00,2023-05-11 08:00:00,135.47,Eur/MWh,de
2023-05-11 08:00:00,2023-05-11 09:00:00,126.71,Eur/MWh,de
2023-05-11 09:00:00,2023-05-11 10:00:00,115.79,Eur/MWh,de
2023-05-11 10:00:00,2023-05-11 11:00:00,104.53,Eur/MWh,de
2023-05-11 11:00:00,2023-05-11 12:00:00,100.01,Eur/MWh,de
2023-05-11 12:00:00,2023-05-11 13:00:00,99.37,Eur/MWh,de
2023-05-11 13:00:00,2023-05-11 14:00:00,109.51,Eur/MWh,de
2023-05-11 14:00:00,2023-05-11 15:00:00,113.54,Eur/MWh,de
2023-05-11 15:00:00,2023-05-11 16:00:00,115.27,Eur/MWh,de
2023-05-11 16:00:00,2023-05-11 17:00:00,123.63,Eur/MWh,de
2023-05-11 17:00:00,2023-05-11 18:00:00,147.0,Eur/MWh,de
2023-05-11 18:00:00,2023-05-11 19:00:00,132.8,Eur/MWh,de
2023-05-11 19:00:00,2023-05-11 20:00:00,118.4,Eur/MWh,de
2023-05-11 20:00:00,2023-05-11 21:00:00,113.99,Eur/MWh,de
2023-05-11 21:00:00,2023-05-11 22:00:00,101.66,Eur/MWh,de
2023-05-11 22:00:00,2023-05-11 23:00:00,98.53,Eur/MWh,de
2023-05-11 23:00:00,2023-05-12 00:00:00,90.55,Eur/MWh,de
2023-05-12 00:00:00,2023-05-12 01:00:00,89.84,Eur/MWh,de
2023-05-12 01:00:00,2023-05-12 02:00:00,90.0,Eur/MWh,de
2023-05-12 02:00:00,2023-05-12 03:00:00,90.84,Eur/MWh,de
2023-05-12 03:00:00,2023-05-12 04:00:00,98.99,Eur/MWh,de
2023-05-12 04:00:00,2023-05-12 05:00:00,116.99,Eur/MWh,de
2023-05-12 05:00:00,2023-05-12 06:00:00,130.0,Eur/MWh,de
2023-05-12 06:00:00,2023-05-12 07:00:00,137.98,Eur/MWh,de
2023-05-12 07:00:00,2023-05-12 08:00:00,113.3,Eur/MWh,de
2023-05-12 08:00:00,2023-05-12 09:00:00,101.6,Eur/MWh,de
2023-05-12 09:00:00,2023-05-12 10:00:00,97.48,Eur/MWh,de
2023-05-12 10:00:00,2023-05-12 11:00:00,83.42,Eur/MWh,de
2023-05-12 11:00:00,2023-05-12 12:00:00,76.67,Eur/MWh,de
2023-05-12 12:00:00,2023-05-12 13:00:00,72.95,Eur/MWh,de
2023-05-12 13:00:00,2023-05-12 14:00:00,75.89,Eur/MWh,de
2023-05-12 14:00:00,2023-05-12 15:00:00,80.94,Eur/MWh,de
2023-05-12 15:00:00,2023-05-12 16:00:00,94.01,Eur/MWh,de
2023-05-12 16:00:00,2023-05-12 17:00:00,107.98,Eur/MWh,de
2023-05-12 17:00:00,2023-05-12 18:00:00,122.22,Eur/MWh,de
2023-05-12 18:00:00,2023-05-12 19:00:00,124.98,Eur/MWh,de
2023-05-12 19:00:00,2023-05-12 20:00:00,117.99,Eur/MWh,de
2023-05-12 20:00:00,2023-05-12 21:00:00,101.18,Eur/MWh,de
2023-05-12 21:00:00,2023-05-12 22:00:00,97.82,Eur/MWh,de
2023-05-12 22:00:00,2023-05-12 23:00:00,104.91,Eur/MWh,de
2023-05-12 23:00:00,2023-05-13 00:00:00,99.98,Eur/MWh,de
2023-05-13 00:00:00,2023-05-13 01:00:00,95.85,Eur/MWh,de
2023-05-13 01:00:00,2023-05-13 02:00:00,98.55,Eur/MWh,de
2023-05-13 02:00:00,2023-05-13 03:00:00,99.49,Eur/MWh,de
2023-05-13 03:00:00,2023-05-13 04:00:00,100.18,Eur/MWh,de
2023-05-13 04:00:00,2023-05-13 05:00:00,96.96,Eur/MWh,de
2023-05-13 05:00:00,2023-05-13 06:00:00,94.72,Eur/MWh,de
2023-05-13 06:00:00,2023-05-13 07:00:00,94.47,Eur/MWh,de
2023-05-13 07:00:00,2023-05-13 08:00:00,89.08,Eur/MWh,de
2023-05-13 08:00:00,2023-05-13 09:00:00,73.1,Eur/MWh,de
2023-05-13 09:00:00,2023-05-13 10:00:00,30.12,Eur/MWh,de
2023-05-13 10:00:00,2023-05-13 11:00:00,15.53,Eur/MWh,de
2023-05-13 11:00:00,2023-05-13 12:00:00,5.55,Eur/MWh,de
2023-05-13 12:00:00,2023-05-13 13:00:00,5.06,Eur/MWh,de
2023-05-13 13:00:00,2023-05-13 14:00:00,6.17,Eur/MWh,de
2023-05-13 14:00:00,2023-05-13 15:00:00,27.72,Eur/MWh,de
2023-05-13 15:00:00,2023-05-13 16:00:00,77.26,Eur/MWh,de
2023-05-13 16:00:00,2023-05-13 17:00:00,105.98,Eur/MWh,de
2023-05-13 17:00:00,2023-05-13 18:00:00,111.12,Eur/MWh,de
2023-05-13 18:00:00,2023-05-13 19:00:00,119.32,Eur/MWh,de
2023-05-13 19:00:00,2023-05-13 20:00:00,114.43,Eur/MWh,de
2023-05-13 20:00:00,2023-05-13 21:00:00,109.96,Eur/MWh,de
2023-05-13 21:00:00,2023-05-13 22:00:00,104.97,Eur/MWh,de
2023-05-13 22:00:00,2023-05-13 23:00:00,102.37,Eur/MWh,de
2023-05-13 23:00:00,2023-05-14 00:00:00,98.18,Eur/MWh,de
2023-05-14 00:00:00,2023-05-14 01:00:00,94.3,Eur/MWh,de
2023-05-14 01:00:00,2023-05-14 02:00:00,85.95,Eur/MWh,de
2023-05-14 02:00:00,2023-05-14 03:00:00,87.29,Eur/MWh,de
2023-05-14 03:00:00,2023-05-14 04:00:00,95.08,Eur/MWh,de
2023-05-14 04:00:00,2023-05-14 05:00:00,81.33,Eur/MWh,de
2023-05-14 05:00:00,2023-05-14 06:00:00,73.87,Eur/MWh,de
2023-05-14 06:00:00,2023-05-14 07:00:00,75.69,Eur/MWh,de
2023-05-14 07:00:00,2023-05-14 08:00:00,54.9,Eur/MWh,de
2023-05-14 08:00:00,2023-05-14 09:00:00,25.09,Eur/MWh,de
2023-05-14 09:00:00,2023-05-14 10:00:00,13.89,Eur/MWh,de
2023-05-14 10:00:00,2023-05-14 11:00:00,9.73,Eur/MWh,de
2023-05-14 11:00:00,2023-05-14 12:00:00,1.85,Eur/MWh,de
2023-05-14 12:00:00,2023-05-14 13:00:00,0.16,Eur/MWh,de
2023-05-14 13:00:00,2023-05-14 14:00:00,1.78,Eur/MWh,de
2023-05-14 14:00:00,2023-05-14 15:00:00,32.29,Eur/MWh,de
2023-05-14 15:00:00,2023-05-14 16:00:00,90.5,Eur/MWh,de
2023-05-14 16:00:00,2023-05-14 17:00:00,105.63,Eur/MWh,de
2023-05-14 17:00:00,2023-05-14 18:00:00,116.0,Eur/MWh,de
2023-05-14 18:00:00,2023-05-14 19:00:00,127.13,Eur/MWh,de
2023-05-14 19:00:00,2023-05-14 20:00:00,127.99,Eur/MWh,de
2023-05-14 20:00:00,2023-05-14 21:00:00,119.14,Eur/MWh,de
2023-05-14 21:00:00,2023-05-14 22:00:00,107.92,Eur/MWh,de
2023-05-14 22:00:00,2023-05-14 23:00:00,119.04,Eur/MWh,de
2023-05-14 23:00:00,2023-05-15 00:00:00,107.61,Eur/MWh,de
2023-05-15 00:00:00,2023-05-15 01:00:00,103.54,Eur/MWh,de
2023-05-15 01:00:00,2023-05-15 02:00:00,108.87,Eur/MWh,de
2023-05-15 02:00:00,2023-05-15 03:00:00,108.03,Eur/MWh,de
2023-05-15 03:00:00,2023-05-15 04:00:00,126.15,Eur/MWh,de
2023-05-15 04:00:00,2023-05-15 05:00:00,151.03,Eur/MWh,de
2023-05-15 05:00:00,2023-05-15 06:00:00,168.79,Eur/MWh,de
2023-05-15 06:00:00,2023-05-15 07:00:00,149.12,Eur/MWh,de
2023-05-15 07:00:00,2023-05-15 08:00:00,124.81,Eur/MWh,de
2023-05-15 08:00:00,2023-05-15 09:00:00,105.58,Eur/MWh,de
2023-05-15 09:00:00,2023-05-15 10:00:00,99.62,Eur/MWh,de
2023-05-15 10:00:00,2023-05-15 11:00:00,94.75,Eur/MWh,de
2023-05-15 11:00:00,2023-05-15 12:00:00,90.77,Eur/MWh,de
2023-05-15 12:00:00,2023-05-15 13:00:00,89.42,Eur/MWh,de
2023-05-15 13:00:00,2023-05-15 14:00:00,90.54,Eur/MWh,de
2023-05-15 14:00:00,2023-05-15 15:00:00,91.39,Eur/MWh,de
2023-05-15 15:00:00,2023-05-15 16:00:00,100.05,Eur/MWh,de
2023-05-15 16:00:00,2023-05-15 17:00:00,117.84,Eur/MWh,de
2023-05-15 17:00:00,2023-05-15 18:00:00,124.98,Eur/MWh,de
2023-05-15 18:00:00,2023-05-15 19:00:00,131.79,Eur/MWh,de
2023-05-15 19:00:00,2023-05-15 20:00:00,124.07,Eur/MWh,de
2023-05-15 20:00:00,2023-05-15 21:00:00,110.59,Eur/MWh,de
2023-05-15 21:00:00,2023-05-15 22:00:00,93.79,Eur/MWh,de
2023-05-15 22:00:00,2023-05-15 23:00:00,78.96,Eur/MWh,de
2023-05-15 23:00:00,2023-05-16 00:00:00,73.1,Eur/MWh,de
2023-05-16 00:00:00,2023-05-16 01:00:00,70.01,Eur/MWh,de
2023-05-16 01:00:00,2023-05-16 02:00:00,63.56,Eur/MWh,de
2023-05-16 02:00:00,2023-05-16 03:00:00,65.9,Eur/MWh,de
2023-05-16 03:00:00,2023-05-16 04:00:00,74.39,Eur/MWh,de
2023-05-16 04:00:00,2023-05-16 05:00:00,99.77,Eur/MWh,de
2023-05-16 05:00:00,2023-05-16 06:00:00,114.99,Eur/MWh,de
2023-05-16 06:00:00,2023-05-16 07:00:00,119.54,Eur/MWh,de
2023-05-16 07:00:00,2023-05-16 08:00:00,102.83,Eur/MWh,de
2023-05-16 08:00:00,2023-05-16 09:00:00,82.77,Eur/MWh,de
2023-05-16 09:00:00,2023-05-16 10:00:00,76.0,Eur/MWh,de
2023-05-16 10:00:00,2023-05-16 11:00:00,66.84,Eur/MWh,de
2023-05-16 11:00:00,2023-05-16 12:00:00,52.09,Eur/MWh,de
2023-05-16 12:00:00,2023-05-16 13:00:00,21.25,Eur/MWh,de
2023-05-16 13:00:00,2023-05-16 14:00:00,12.59,Eur/MWh,de
2023-05-16 14:00:00,2023-05-16 15:00:00,43.23,Eur/MWh,de
2023-05-16 15:00:00,2023-05-16 16:00:00,74.0,Eur/MWh,de
2023-05-16 16:00:00,2023-05-16 17:00:00,87.44,Eur/MWh,de
2023-05-16 17:00:00,2023-05-16 18:00:00,105.0,Eur/MWh,de
2023-05-16 18:00:00,2023-05-16 19:00:00,110.09,Eur/MWh,de
2023-05-16 19:00:00,2023-05-16 20:00:00,106.52,Eur/MWh,de
2023-05-16 20:00:00,2023-05-16 21:00:00,104.99,Eur/MWh,de
2023-05-16 21:00:00,2023-05-16 22:00:00,97.23,Eur/MWh,de
2023-05-16 22:00:00,2023-05-16 23:00:00,77.65,Eur/MWh,de
2023-05-16 23:00:00,2023-05-17 00:00:00,70.39,Eur/MWh,de
2023-05-17 00:00:00,2023-05-17 01:00:00,70.65,Eur/MWh,de
2023-05-17 01:00:00,2023-05-17 02:00:00,70.0,Eur/MWh,de
2023-05-17 02:00:00,2023-05-17 03:00:00,72.52,Eur/MWh,de
2023-05-17 03:00:00,2023-05-17 04:00:00,79.83,Eur/MWh,de
2023-05-17 04:00:00,2023-05-17 05:00:00,105.16,Eur/MWh,de
2023-05-17 05:00:00,2023-05-17 06:00:00,113.18,Eur/MWh,de
2023-05-17 06:00:00,2023-05-17 07:00:00,109.99,Eur/MWh,de
2023-05-17 07:00:00,2023-05-17 08:00:00,94.7,Eur/MWh,de
2023-05-17 08:00:00,2023-05-17 09:00:00,76.08,Eur/MWh,de
2023-05-17 09:00:00,2023-05-17 10:00:00,58.41,Eur/MWh,de
2023-05-17 10:00:00,2023-05-17 11:00:00,27.57,Eur/MWh,de
2023-05-17 11:00:00,2023-05-17 12:00:00,15.62,Eur/MWh,de
2023-05-17 12:00:00,2023-05-17 13:00:00,8.57,Eur/MWh,de
2023-05-17 13:00:00,2023-05-17 14:00:00,10.07,Eur/MWh,de
2023-05-17 14:00:00,2023-05-17 15:00:00,47.19,Eur/MWh,de
2023-05-17 15:00:00,2023-05-17 16:00:00,79.09,Eur/MWh,de
2023-05-17 16:00:00,2023-05-17 17:00:00,102.15,Eur/MWh,de
2023-05-17 17:00:00,2023-05-17 18:00:00,119.59,Eur/MWh,de
2023-05-17 18:00:00,2023-05-17 19:00:00,133.5,Eur/MWh,de
2023-05-17 19:00:00,2023-05-17 20:00:00,130.16,Eur/MWh,de
2023-05-17 20:00:00,2023-05-17 21:00:00,111.0,Eur/MWh,de
2023-05-17 21:00:00,2023-05-17 22:00:00,102.94,Eur/MWh,de
2023-05-17 22:00:00,2023-05-17 23:00:00,100.59,Eur/MWh,de
2023-05-17 23:00:00,2023-05-18 00:00:00,96.35,Eur/MWh,de
2023-05-18 00:00:00,2023-05-18 01:00:00,89.24,Eur/MWh,de
2023-05-18 01:00:00,2023-05-18 02:00:00,90.01,Eur/MWh,de
2023-05-18 02:00:00,2023-05-18 03:00:00,96.93,Eur/MWh,de
2023-05-18 03:00:00,2023-05-18 04:00:00,100.47,Eur/MWh,de
2023-05-18 04:00:00,2023-05-18 05:00:00,100.42,Eur/MWh,de
2023-05-18 05:00:00,2023-05-18 06:00:00,94.83,Eur/MWh,de
2023-05-18 06:00:00,2023-05-18 07:00:00,90.29,Eur/MWh,de
2023-05-18 07:00:00,2023-05-18 08:00:00,80.34,Eur/MWh,de
2023-05-18 08:00:00,2023-05-18 09:00:00,72.06,Eur/MWh,de
2023-05-18 09:00:00,2023-05-18 10:00:00,65.03,Eur/MWh,de
2023-05-18 10:00:00,2023-05-18 11:00:00,62.87,Eur/MWh,de
2023-05-18 11:00:00,2023-05-18 12:00:00,43.52,Eur/MWh,de
2023-05-18 12:00:00,2023-05-18 13:00:00,29.41,Eur/MWh,de
2023-05-18 13:00:00,2023-05-18 14:00:00,43.08,Eur/MWh,de
2023-05-18 14:00:00,2023-05-18 15:00:00,71.56,Eur/MWh,de
2023-05-18 15:00:00,2023-05-18 16:00:00,84.59,Eur/MWh,de
2023-05-18 16:00:00,2023-05-18 17:00:00,103.08,Eur/MWh,de
2023-05-18 17:00:00,2023-05-18 18:00:00,115.53,Eur/MWh,de
2023-05-18 18:00:00,2023-05-18 19:00:00,125.87,Eur/MWh,de
2023-05-18 19:00:00,2023-05-18 20:00:00,117.18,Eur/MWh,de
2023-05-18 20:00:00,2023-05-18 21:00:00,109.61,Eur/MWh,de
2023-05-18 21:00:00,2023-05-18 22:00:00,98.76,Eur/MWh,de
2023-05-18 22:00:00,2023-05-18 23:00:00,93.02,Eur/MWh,de
2023-05-18 23:00:00,2023-05-19 00:00:00,83.2,Eur/MWh,de
2023-05-19 00:00:00,2023-05-19 01:00:00,80.23,Eur/MWh,de
2023-05-19 01:00:00,2023-05-19 02:00:00,77.03,Eur/MWh,de
2023-05-19 02:00:00,2023-05-19 03:00:00,84.16,Eur/MWh,de
2023-05-19 03:00:00,2023-05-19 04:00:00,99.33,Eur/MWh,de
2023-05-19 04:00:00,2023-05-19 05:00:00,111.0,Eur/MWh,de
2023-05-19 05:00:00,2023-05-19 06:00:00,109.97,Eur/MWh,de
2023-05-19 06:00:00,2023-05-19 07:00:00,106.0,Eur/MWh,de
2023-05-19 07:00:00,2023-05-19 08:00:00,93.89,Eur/MWh,de
2023-05-19 08:00:00,2023-05-19 09:00:00,70.37,Eur/MWh,de
2023-05-19 09:00:00,2023-05-19 10:00:00,60.56,Eur/MWh,de
2023-05-19 10:00:00,2023-05-19 11:00:00,60.91,Eur/MWh,de
2023-05-19 11:00:00,2023-05-19 12:00:00,57.79,Eur/MWh,de
2023-05-19 12:00:00,2023-05-19 13:00:00,57.93,Eur/MWh,de
2023-05-19 13:00:00,2023-05-19 14:00:00,63.62,Eur/MWh,de
2023-05-19 14:00:00,2023-05-19 15:00:00,72.15,Eur/MWh,de
2023-05-19 15:00:00,2023-05-19 16:00:00,87.19,Eur/MWh,de
2023-05-19 16:00:00,2023-05-19 17:00:00,103.67,Eur/MWh,de
2023-05-19 17:00:00,2023-05-19 18:00:00,116.29,Eur/MWh,de
2023-05-19 18:00:00,2023-05-19 19:00:00,115.93,Eur/MWh,de
2023-05-19 19:00:00,2023-05-19 20:00:00,105.02,Eur/MWh,de
2023-05-19 20:00:00,2023-05-19 21:00:00,99.79,Eur/MWh,de
2023-05-19 21:00:00,2023-05-19 22:00:00,85.78,Eur/MWh,de
2023-05-19 22:00:00,2023-05-19 23:00:00,78.74,Eur/MWh,de
2023-05-19 23:00:00,2023-05-20 00:00:00,74.0,Eur/MWh,de
2023-05-20 00:00:00,2023-05-20 01:00:00,68.08,Eur/MWh,de
2023-05-20 01:00:00,2023-05-20 02:00:00,65.83,Eur/MWh,de
2023-05-20 02:00:00,2023-05-20 03:00:00,65.05,Eur/MWh,de
2023-05-20 03:00:00,2023-05-20 04:00:00,65.7,Eur/MWh,de
2023-05-20 04:00:00,2023-05-20 05:00:00,62.08,Eur/MWh,de
2023-05-20 05:00:00,2023-05-20 06:00:00,62.46,Eur/MWh,de
2023-05-20 06:00:00,2023-05-20 07:00:00,59.76,Eur/MWh,de
2023-05-20 07:00:00,2023-05-20 08:00:00,40.04,Eur/MWh,de
2023-05-20 08:00:00,2023-05-20 09:00:00,4.44,Eur/MWh,de
2023-05-20 09:00:00,2023-05-20 10:00:00,0.28,Eur/MWh,de
2023-05-20 10:00:00,2023-05-20 11:00:00,-1.43,Eur/MWh,de
2023-05-20 11:00:00,2023-05-20 12:00:00,-1.27,Eur/MWh,de
2023-05-20 12:00:00,2023-05-20 13:00:00,-0.09,Eur/MWh,de
2023-05-20 13:00:00,2023-05-20 14:00:00,0.0,Eur/MWh,de
2023-05-20 14:00:00,2023-05-20 15:00:00,1.32,Eur/MWh,de
2023-05-20 15:00:00,2023-05-20 16:00:00,25.94,Eur/MWh,de
2023-05-20 16:00:00,2023-05-20 17:00:00,53.68,Eur/MWh,de
2023-05-20 17:00:00,2023-05-20 18:00:00,78.44,Eur/MWh,de
2023-05-20 18:00:00,2023-05-20 19:00:00,87.69,Eur/MWh,de
2023-05-20 19:00:00,2023-05-20 20:00:00,81.06,Eur/MWh,de
2023-05-20 20:00:00,2023-05-20 21:00:00,78.6,Eur/MWh,de
2023-05-20 21:00:00,2023-05-20 22:00:00,73.02,Eur/MWh,de
